id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0678487,2,2016-02-02 8:36,2016-02-02 8:45,1,-73.99988556,40.73841858,-74.00898743,40.72271347,N,541
id3463067,2,2016-01-09 9:16,2016-01-09 9:17,6,-73.91735077,40.76109314,-73.91893768,40.75912094,N,50
id1408184,2,2016-03-18 17:23,2016-03-18 17:33,1,-74.0075531,40.74093628,-74.00956726,40.72312546,N,595
id2922136,2,2016-02-24 16:28,2016-02-24 16:40,1,-73.99963379,40.7309494,-73.98188019,40.75534058,N,713
id2483049,1,2016-01-07 19:22,2016-01-07 19:30,1,-73.96751404,40.77093124,-73.9667511,40.77145386,N,432
id1369402,2,2016-02-15 15:41,2016-02-15 16:01,1,-73.98934937,40.7521286,-73.94851685,40.78071976,N,1184
id2352382,1,2016-03-07 22:40,2016-03-07 23:12,1,-73.9782486,40.75097656,-73.94805145,40.62902451,N,1894
id3867261,1,2016-06-15 15:05,2016-06-15 15:15,1,-73.98545074,40.74720383,-73.97810364,40.75635147,N,611
id0545540,2,2016-01-16 23:04,2016-01-16 23:10,1,-74.00752258,40.72584152,-74.01581573,40.71531677,N,321
id0225443,2,2016-03-30 17:02,2016-03-30 17:47,1,-74.00166321,40.73078918,-73.83595276,40.71752167,N,2686
id3248649,1,2016-04-25 16:07,2016-04-25 16:19,3,-74.00341797,40.73213577,-74.0007019,40.76172256,N,729
id1234708,1,2016-01-07 18:23,2016-01-07 18:28,1,-73.97792053,40.763237,-73.97775269,40.77376938,N,331
id0487324,2,2016-04-06 21:12,2016-04-06 21:21,1,-73.98712158,40.72930145,-74.00646973,40.71492386,N,552
id1458809,2,2016-03-06 10:43,2016-03-06 10:55,5,-73.93038177,40.74475098,-73.97182465,40.76448059,N,679
id0427965,2,2016-04-05 8:34,2016-04-05 8:58,2,-73.99555969,40.76456833,-73.93977356,40.80485916,N,1448
id3786431,1,2016-03-23 17:35,2016-03-23 17:49,1,-74.00674438,40.71458054,-73.99629211,40.73195267,N,837
id2626466,1,2016-01-07 23:35,2016-01-08 0:07,1,-73.98792267,40.75474548,-73.94469452,40.6491127,N,1935
id3201967,1,2016-03-18 6:09,2016-03-18 6:17,1,-73.94733429,40.79085541,-73.94608307,40.77309418,N,477
id0079328,1,2016-04-17 21:54,2016-04-17 22:02,2,-73.9911499,40.75008392,-73.9810791,40.7486496,N,458
id2162031,2,2016-02-07 16:16,2016-02-07 16:41,5,-73.9695816,40.78482056,-73.86563873,40.77096176,N,1517
id0451000,2,2016-03-27 17:09,2016-03-27 17:15,2,-73.96884155,40.80136108,-73.97360229,40.79452133,N,360
id3204567,2,2016-04-20 12:47,2016-04-20 13:24,1,-73.99783325,40.72312164,-73.99079132,40.75865173,N,2192
id2898273,1,2016-02-18 21:14,2016-02-18 21:25,1,-73.96266937,40.75851822,-73.98344421,40.74382019,N,693
id1513064,1,2016-01-16 20:10,2016-01-16 20:21,1,-73.98228455,40.7617836,-73.96270752,40.76806641,N,685
id2961686,1,2016-02-25 14:17,2016-02-25 14:30,1,-73.98538971,40.75879288,-73.98742676,40.73602295,N,763
id2844255,1,2016-03-23 16:49,2016-03-23 17:12,3,-73.97973633,40.75533676,-73.94675446,40.77571106,N,1380
id2741317,2,2016-06-20 17:27,2016-06-20 17:43,1,-73.97973633,40.76573563,-73.9821167,40.73605347,N,973
id2248826,2,2016-05-01 0:29,2016-05-01 0:39,1,-73.97228241,40.75619888,-73.93583679,40.80308151,N,570
id2802281,2,2016-06-26 21:46,2016-06-26 21:52,1,-73.97689056,40.76477051,-73.97849274,40.78236008,N,360
id0264947,2,2016-06-11 14:33,2016-06-11 14:43,3,-73.98230743,40.78287888,-73.99594116,40.76422119,N,547
id2084184,1,2016-05-21 23:20,2016-05-21 23:33,1,-73.989151,40.71907043,-73.98090363,40.72948456,N,775
id1914765,1,2016-03-17 23:49,2016-03-17 23:54,1,-73.978508,40.74529648,-73.97615814,40.75146866,N,274
id3054788,2,2016-01-18 10:18,2016-01-18 10:27,1,-73.96450043,40.76997375,-73.96548462,40.79117584,N,590
id0407776,2,2016-05-24 5:04,2016-05-24 5:07,2,-73.95050049,40.78371811,-73.95826721,40.77544022,N,167
id0133000,1,2016-03-04 16:35,2016-03-04 16:48,2,-73.98452759,40.74286652,-73.98783875,40.7211647,N,781
id2490769,2,2016-03-10 17:20,2016-03-10 17:35,1,-73.97249603,40.7530899,-73.96062469,40.77746201,N,871
id0288235,1,2016-06-05 17:51,2016-06-05 18:01,1,-73.98621368,40.74331665,-73.97327423,40.76400375,N,621
id0970216,1,2016-05-23 17:44,2016-05-23 17:51,1,-73.96701813,40.76373672,-73.96041107,40.77876663,N,449
id2548443,2,2016-03-14 23:21,2016-03-14 23:39,2,-73.99474335,40.74945831,-73.95462799,40.77223969,N,1036
id0663900,2,2016-02-10 19:33,2016-02-10 19:45,1,-73.97112274,40.75716019,-73.98654175,40.75465012,N,721
id2570589,2,2016-06-04 19:45,2016-06-04 19:50,1,-73.97718048,40.76454163,-73.96499634,40.76493835,N,327
id0705935,2,2016-04-27 17:54,2016-04-27 18:08,1,-73.98229218,40.76781082,-73.95555115,40.78512955,N,866
id2588987,2,2016-05-24 6:35,2016-05-24 6:44,1,-73.97734833,40.75207901,-73.99067688,40.77035141,N,541
id3071537,1,2016-03-09 17:39,2016-03-09 17:45,1,-73.98207092,40.77177811,-73.98369598,40.78284454,N,395
id3509595,2,2016-01-22 20:10,2016-01-22 20:26,1,-73.8744812,40.77405167,-73.96591187,40.71276093,N,940
id2229527,1,2016-06-13 6:52,2016-06-13 6:59,1,-73.97884369,40.76420593,-73.99311066,40.73436356,N,453
id3337121,2,2016-03-19 4:47,2016-03-19 4:51,1,-73.97418213,40.67951965,-73.96574402,40.67419052,N,185
id3096384,2,2016-04-24 19:49,2016-04-24 20:07,1,-73.97796631,40.75181961,-73.9807663,40.72970963,N,1128
id1480346,2,2016-05-08 21:26,2016-05-08 22:05,1,-73.86287689,40.76913834,-73.98455811,40.78291702,N,2327
id2255090,1,2016-03-27 2:22,2016-03-27 2:40,1,-73.99737549,40.72125244,-73.98222351,40.76740646,N,1058
id2815157,1,2016-04-05 18:24,2016-04-05 18:44,1,-73.96852112,40.75893021,-73.98733521,40.75664902,N,1184
id3446725,1,2016-03-19 15:02,2016-03-19 15:16,1,-73.99684906,40.73707199,-73.97803497,40.74163055,N,815
id0659451,2,2016-02-01 20:44,2016-02-01 20:46,1,-73.98731232,40.73314285,-73.98090363,40.73545074,N,101
id3807700,1,2016-02-28 17:14,2016-02-28 17:33,1,-73.99295807,40.75269318,-73.96781921,40.76016617,N,1122
id3733383,1,2016-05-15 19:54,2016-05-15 19:59,1,-73.95383453,40.78796387,-73.93661499,40.79428482,N,305
id3197751,2,2016-01-02 15:05,2016-01-02 15:19,1,-73.98616791,40.74092865,-74.00434113,40.7218399,N,889
id1905201,1,2016-02-12 0:53,2016-02-12 1:01,1,-73.99069977,40.7444191,-73.9737854,40.73766327,N,471
id0485353,1,2016-02-19 22:43,2016-02-19 22:51,1,-73.86341858,40.76980591,-73.86703491,40.76741791,N,492
id3571275,1,2016-03-20 1:25,2016-03-20 1:38,1,-74.00876617,40.7192421,-73.98627472,40.76215363,N,825
id1996654,1,2016-05-28 17:59,2016-05-28 18:18,1,-73.99417114,40.76634979,-73.99784088,40.71956253,N,1137
id2443126,1,2016-05-06 16:16,2016-05-06 16:56,2,-73.87094879,40.77373886,-73.99256134,40.69628525,N,2360
id1364008,1,2016-01-09 11:28,2016-01-09 11:33,1,-73.9910965,40.74980927,-73.98496246,40.75428391,N,268
id0527668,1,2016-03-08 21:24,2016-03-08 21:28,1,-73.96781921,40.76218033,-73.95858765,40.76226807,N,247
id2030398,2,2016-03-13 19:46,2016-03-13 20:08,1,-73.87290192,40.77418137,-73.97512054,40.78263092,N,1288
id3222124,2,2016-05-17 17:35,2016-05-17 17:44,2,-74.01035309,40.72280884,-74.00157928,40.72760391,N,560
id0753784,2,2016-01-19 22:18,2016-01-19 22:26,1,-74.01152039,40.70370102,-74.0115509,40.71366119,N,491
id2250347,2,2016-02-03 3:32,2016-02-03 3:46,1,-73.98383331,40.76094055,-73.92327118,40.74346161,N,821
id1987672,1,2016-06-27 23:09,2016-06-27 23:33,1,-73.98930359,40.72086334,-73.95361328,40.78704071,N,1391
id0683467,1,2016-02-11 14:45,2016-02-11 15:43,1,-73.87297821,40.77418137,-73.99124908,40.74712372,N,3519
id3091961,1,2016-01-03 23:10,2016-01-03 23:14,1,-73.99711609,40.74721527,-73.97846985,40.75268936,N,241
id3536413,1,2016-04-19 18:19,2016-04-19 18:37,1,-73.9853363,40.76314163,-73.95085907,40.78333282,N,1083
id3971248,2,2016-01-06 16:27,2016-01-06 16:40,3,-73.98098755,40.77410889,-73.9592514,40.76913834,N,770
id1688279,2,2016-01-30 9:26,2016-01-30 9:34,3,-74.00534058,40.73701096,-73.99511719,40.76020813,N,519
id0800564,1,2016-04-15 0:00,2016-04-15 0:27,1,-73.98101807,40.72948456,-73.97360229,40.67860031,N,1610
id1907078,1,2016-05-11 22:25,2016-05-11 22:42,1,-73.98220062,40.76465607,-73.95617676,40.80316925,N,1029
id1406132,1,2016-05-12 14:13,2016-05-12 14:30,1,-73.97729492,40.75879288,-73.98548889,40.74132919,N,1034
id2879948,1,2016-04-24 22:35,2016-04-24 22:47,1,-73.96173859,40.80562592,-73.93902588,40.84871674,N,699
id2367691,2,2016-04-26 17:02,2016-04-26 17:12,3,-73.98109436,40.74462128,-74.0001297,40.72799683,N,600
id2423406,2,2016-01-31 17:48,2016-01-31 17:50,1,-74.00784302,40.74671173,-74.00382996,40.75090027,N,134
id0847278,2,2016-06-17 6:55,2016-06-17 7:00,1,-73.96794128,40.7603302,-73.95333862,40.76482773,N,288
id1003776,1,2016-03-31 15:24,2016-03-31 15:52,1,-73.9912796,40.75004959,-74.01462555,40.70975494,N,1715
id1516778,2,2016-05-16 19:12,2016-05-16 19:36,2,-73.99461365,40.72589874,-73.95270538,40.77986908,N,1480
id1524900,2,2016-02-16 23:53,2016-02-17 0:22,5,-73.7917099,40.64525604,-73.95423889,40.81604385,N,1759
id0562833,1,2016-04-08 20:33,2016-04-08 21:01,1,-73.9526825,40.77668762,-73.9911499,40.68539429,N,1670
id1178888,2,2016-06-12 19:02,2016-06-12 19:10,1,-73.95253754,40.79822159,-73.938591,40.79415894,N,462
id0077575,2,2016-06-07 12:26,2016-06-07 12:31,1,-73.97073364,40.76100159,-73.96123505,40.76670837,N,342
id0504533,1,2016-05-29 15:58,2016-05-29 16:12,2,-73.98950195,40.73989487,-73.97065735,40.76442719,N,823
id1368044,2,2016-05-28 11:53,2016-05-28 12:16,2,-73.99523926,40.71865845,-73.98146057,40.75613022,N,1366
id1054508,1,2016-04-30 19:08,2016-04-30 19:12,2,-74.00617981,40.73326492,-74.00285339,40.7394104,N,292
id0719015,1,2016-06-11 16:09,2016-06-11 16:09,1,-73.98831177,40.74620438,-73.98841858,40.74618912,N,8
id2433043,2,2016-06-10 14:15,2016-06-10 15:01,1,-73.8633728,40.7699585,-73.98480225,40.76834869,N,2760
id0915872,2,2016-06-30 13:52,2016-06-30 14:15,1,-73.98468781,40.73281097,-73.98378754,40.69364166,N,1331
id0372196,1,2016-05-17 10:00,2016-05-17 10:22,1,-73.95506287,40.76541519,-73.98304749,40.76093292,N,1280
id1391929,2,2016-02-17 15:00,2016-02-17 15:12,4,-73.97930145,40.72342682,-73.98628235,40.74072647,N,687
id0188761,1,2016-02-14 15:34,2016-02-14 15:54,1,-73.97729492,40.75202179,-74.0111084,40.70188522,N,1214
id1971284,1,2016-02-25 17:50,2016-02-25 17:59,1,-73.98171997,40.76791763,-73.98147583,40.78070068,N,518
id2157357,2,2016-06-08 23:52,2016-06-09 0:12,1,-73.97257233,40.67747879,-73.97994232,40.73933029,N,1173
id2987896,2,2016-03-12 13:34,2016-03-12 14:14,1,-73.95641327,40.80329132,-73.99107361,40.73622131,N,2377
id1512443,2,2016-05-25 20:55,2016-05-25 21:06,6,-73.97825623,40.76643753,-73.99047852,40.75106812,N,654
id3375658,2,2016-02-21 20:10,2016-02-21 20:15,1,-73.97052765,40.76406097,-73.95558929,40.77606964,N,317
id0876989,1,2016-03-12 6:54,2016-03-12 6:58,1,-73.9986496,40.73989105,-73.98403931,40.75499725,N,262
id1253422,1,2016-05-10 10:14,2016-05-10 10:21,1,-73.96122742,40.76044083,-73.96228027,40.77310181,N,470
id1373462,2,2016-06-18 0:56,2016-06-18 1:10,1,-74.00804901,40.73827362,-73.98259735,40.72312164,N,865
id0581627,2,2016-03-14 20:11,2016-03-14 20:14,1,-73.99357605,40.73345184,-74.00466156,40.73433685,N,236
id1699430,2,2016-06-11 1:48,2016-06-11 2:14,2,-73.99866486,40.74219131,-73.94277954,40.78740692,N,1593
id1762108,2,2016-04-03 19:42,2016-04-03 19:48,1,-73.97149658,40.75057602,-73.98827362,40.75007629,N,335
id0086928,2,2016-06-20 13:26,2016-06-20 13:33,1,-73.9776001,40.75810623,-73.98690033,40.75032043,N,423
id1502727,1,2016-06-08 1:51,2016-06-08 1:55,1,-74.0015564,40.7306633,-74.00982666,40.7328949,N,262
id3352137,2,2016-06-04 3:08,2016-06-04 3:16,5,-73.97761536,40.74537277,-73.97951508,40.76176071,N,519
id2568918,2,2016-04-14 13:50,2016-04-14 14:06,6,-73.98430634,40.74837112,-73.97895813,40.76277161,N,927
id0313198,1,2016-04-28 14:59,2016-04-28 15:04,3,-73.99516296,40.72518539,-74.00124359,40.72929001,N,254
id1356305,2,2016-02-20 18:45,2016-02-20 18:49,5,-73.95297241,40.77861023,-73.94589996,40.77312469,N,193
id3692564,1,2016-01-14 19:59,2016-01-14 20:09,1,-73.98027039,40.73834991,-73.99552155,40.73354721,N,608
id3401533,1,2016-04-02 23:01,2016-04-02 23:12,1,-73.97688293,40.76268005,-73.95054626,40.7840538,N,644
id1256100,2,2016-06-08 8:03,2016-06-08 8:22,1,-73.99695587,40.73718262,-74.00406647,40.70744324,N,1124
id3303148,1,2016-05-14 14:01,2016-05-14 14:07,1,-73.98029327,40.75422287,-73.99232483,40.74846649,N,365
id0743617,2,2016-03-18 10:59,2016-03-18 11:46,2,-73.78305817,40.64445496,-73.99503326,40.7336235,N,2832
id0220715,2,2016-04-15 13:45,2016-04-15 13:53,1,-74.00937653,40.71308899,-74.00656128,40.7323494,N,477
id1259850,1,2016-01-28 8:55,2016-01-28 9:07,1,-73.98235321,40.74584198,-73.97815704,40.75814819,N,742
id1294162,2,2016-06-11 14:42,2016-06-11 14:46,5,-73.94987488,40.79597855,-73.95142365,40.78835678,N,218
id3798966,2,2016-03-07 22:19,2016-03-07 22:27,1,-73.97848511,40.75646973,-73.96526337,40.76917648,N,469
id0212742,2,2016-01-10 12:49,2016-01-10 12:59,1,-74.00617981,40.73379898,-73.98547363,40.72764969,N,593
id3010182,2,2016-01-29 17:18,2016-01-29 17:35,1,-73.96592712,40.76787949,-73.94481659,40.80257034,N,997
id2849384,1,2016-03-31 21:34,2016-03-31 21:38,1,-73.99617004,40.74269104,-74.00178528,40.73850632,N,253
id0588002,1,2016-06-11 20:03,2016-06-11 20:07,1,-73.9704361,40.75840378,-73.96835327,40.76635361,N,215
id3117448,2,2016-04-08 9:18,2016-04-08 9:20,1,-73.96167755,40.77709961,-73.95648193,40.77970123,N,147
id3069727,2,2016-06-07 9:00,2016-06-07 9:09,1,-73.97904968,40.75540924,-73.98770905,40.74126053,N,537
id0240019,1,2016-01-04 18:29,2016-01-04 18:35,1,-73.99141693,40.6853714,-74.00070953,40.68757629,N,332
id0996066,1,2016-05-23 10:31,2016-05-23 10:48,1,-73.95614624,40.77188492,-73.97392273,40.76448059,N,1016
id2996509,2,2016-05-03 9:16,2016-05-03 9:26,2,-73.9661026,40.80527115,-73.98117828,40.78798676,N,636
id2041679,1,2016-03-22 19:23,2016-03-22 19:31,1,-73.96831512,40.75096893,-73.9475708,40.77921677,N,453
id2392280,2,2016-04-24 18:50,2016-04-24 19:11,1,-74.01358032,40.71385956,-73.99060059,40.75782013,N,1273
id0892857,2,2016-06-23 7:38,2016-06-23 7:54,1,-73.97511292,40.75574875,-74.00676727,40.73046112,N,967
id0728529,2,2016-02-19 1:28,2016-02-19 1:31,5,-73.98788452,40.74917221,-73.97863007,40.75318527,N,190
id1590391,1,2016-06-28 12:15,2016-06-28 12:52,1,-73.97587585,40.78139877,-73.98552704,40.7384491,N,2237
id1087768,1,2016-05-09 11:02,2016-05-09 11:11,1,-73.95426941,40.781147,-73.96217346,40.77037811,N,539
id2808320,2,2016-04-19 16:45,2016-04-19 16:51,1,-73.95391083,40.78195953,-73.95391083,40.77075958,N,380
id1047562,2,2016-04-29 17:58,2016-04-29 18:16,3,-73.98439789,40.77481079,-73.97478485,40.75941086,N,1081
id3668876,1,2016-03-30 12:39,2016-03-30 12:59,1,-73.98251343,40.76277542,-73.97525787,40.74959564,N,1212
id1908866,2,2016-01-08 15:39,2016-01-08 15:46,2,-73.95396423,40.76665115,-73.97371674,40.75682068,N,419
id2111095,2,2016-04-16 15:02,2016-04-16 15:35,1,-73.7895813,40.64279175,-73.83055115,40.76055145,N,1978
id1421733,2,2016-06-17 18:42,2016-06-17 18:54,4,-73.94711304,40.81851959,-73.96846008,40.79101944,N,706
id0019104,2,2016-04-18 9:54,2016-04-18 10:02,1,-73.98564148,40.75941467,-73.97445679,40.76280975,N,495
id2391893,2,2016-02-26 9:45,2016-02-26 9:55,2,-73.98459625,40.73850632,-73.97585297,40.74875259,N,621
id2707702,2,2016-03-06 23:46,2016-03-06 23:50,1,-73.99134827,40.72993851,-73.97824097,40.72940826,N,256
id1996401,2,2016-05-29 14:38,2016-05-29 14:44,1,-73.99589539,40.74365234,-73.98709106,40.7334938,N,390
id1770841,1,2016-01-25 22:12,2016-01-25 22:40,1,-73.95637512,40.77150726,-73.89334106,40.76815033,N,1689
id1942048,2,2016-06-12 13:35,2016-06-12 14:35,5,-73.78959656,40.64355087,-73.98323059,40.7713089,N,3597
id2214411,1,2016-05-03 9:39,2016-05-03 10:09,1,-74.01040649,40.71138382,-73.99241638,40.74927139,N,1829
id1278692,2,2016-04-22 21:12,2016-04-22 21:25,1,-73.96086884,40.76139069,-73.93573761,40.81539154,N,784
id1982864,1,2016-01-29 7:40,2016-01-29 8:07,1,-73.98970795,40.68904877,-73.95367432,40.76670074,N,1583
id1105749,1,2016-04-03 13:04,2016-04-03 13:13,1,-73.98986816,40.7341156,-73.98210144,40.74895096,N,519
id0502369,1,2016-04-17 14:36,2016-04-17 14:50,1,-73.96633148,40.8049736,-73.98230743,40.771492,N,815
id0055976,2,2016-02-24 9:08,2016-02-24 9:22,6,-73.99307251,40.7369194,-73.99436951,40.75276184,N,827
id2037721,2,2016-04-06 20:36,2016-04-06 20:53,1,-73.99475098,40.73426819,-73.9896698,40.70230865,N,1007
id2707950,1,2016-05-10 23:44,2016-05-11 0:16,1,-73.9732132,40.7552948,-73.950737,40.62639236,N,1956
id2457885,2,2016-03-08 15:32,2016-03-08 15:36,4,-73.9917984,40.73194885,-73.99898529,40.73442078,N,277
id1745610,2,2016-01-25 20:15,2016-01-25 20:25,1,-73.98040771,40.76229095,-73.99964905,40.74266052,N,623
id0490562,2,2016-01-14 7:00,2016-01-14 7:07,1,-74.00060272,40.74721146,-73.99562836,40.74916077,N,416
id2086097,2,2016-06-21 8:34,2016-06-21 9:01,5,-73.96996307,40.75618362,-74.00138855,40.71488571,N,1604
id0626061,2,2016-06-24 18:22,2016-06-24 18:26,2,-73.95561218,40.77623367,-73.95916748,40.76922607,N,249
id2197161,2,2016-01-27 16:26,2016-01-27 16:36,1,-73.97705841,40.75009537,-73.99126434,40.7359314,N,609
id1459551,1,2016-03-24 6:10,2016-03-24 6:26,1,-73.93526459,40.80053711,-73.99230194,40.75597763,N,976
id1852436,1,2016-04-10 16:11,2016-04-10 16:37,1,-73.99854279,40.71966934,-73.98970795,40.75689316,N,1504
id2810347,1,2016-01-11 13:44,2016-01-11 14:11,1,-73.77670288,40.64536667,-73.90190887,40.69770432,N,1653
id3165179,2,2016-02-08 17:26,2016-02-08 17:31,5,-73.95540619,40.78268814,-73.95123291,40.77170944,N,266
id1096115,2,2016-06-17 0:37,2016-06-17 1:08,1,-73.78148651,40.64489365,-73.94691467,40.78004837,N,1841
id0947772,1,2016-05-24 1:44,2016-05-24 1:57,1,-73.95581818,40.77226639,-73.99764252,40.76066208,N,752
id3303370,2,2016-05-24 22:06,2016-05-24 22:12,1,-73.99009705,40.74665833,-73.97860718,40.752388,N,343
id2344406,2,2016-01-20 9:28,2016-01-20 9:58,1,-73.97523499,40.75237656,-74.00682068,40.72005081,N,1767
id1025995,1,2016-02-19 18:45,2016-02-19 19:05,1,-74.00182343,40.73785019,-73.97433472,40.73784637,N,1211
id2549809,1,2016-06-08 12:17,2016-06-08 13:03,1,-73.87307739,40.77436066,-73.98651123,40.75018311,N,2719
id2767113,1,2016-05-05 5:57,2016-05-05 6:05,1,-73.9809494,40.7743988,-73.94838715,40.77145386,N,504
id3841922,2,2016-01-22 16:11,2016-01-22 16:19,1,-73.96128845,40.79642868,-73.9675293,40.80337143,N,495
id1144456,1,2016-02-14 17:51,2016-02-14 17:57,1,-73.98140717,40.77922821,-73.98019409,40.78902054,N,386
id2075237,2,2016-02-04 18:23,2016-02-04 18:32,1,-73.99196625,40.75934982,-73.98403931,40.74983978,N,576
id1054882,2,2016-04-30 11:40,2016-04-30 11:49,2,-73.99089813,40.76609039,-73.99832153,40.75516129,N,516
id0894654,1,2016-01-31 16:07,2016-01-31 16:12,1,-73.94682312,40.80035782,-73.95251465,40.78342819,N,293
id0862086,1,2016-06-02 1:02,2016-06-02 1:24,2,-73.99005127,40.75617218,-73.98439789,40.66353226,N,1358
id2673088,2,2016-02-24 18:28,2016-02-24 18:35,1,-73.94263458,40.79053879,-73.95689392,40.77413177,N,435
id2514426,2,2016-01-14 14:44,2016-01-14 15:01,1,-73.96914673,40.80086517,-73.98067474,40.76567078,N,1027
id1594652,2,2016-02-23 23:27,2016-02-23 23:59,6,-73.78141022,40.64491653,-73.98587799,40.73088074,N,1918
id2764609,2,2016-05-06 22:58,2016-05-06 23:08,5,-73.93959045,40.81596756,-73.95613861,40.76696396,N,618
id3719587,1,2016-02-26 6:18,2016-02-26 6:24,1,-73.97857666,40.75385284,-73.97732544,40.73690796,N,337
id2260179,1,2016-05-30 16:22,2016-05-30 16:34,1,-73.97624207,40.68373489,-73.94792175,40.71712875,N,722
id3612384,1,2016-06-30 8:57,2016-06-30 9:03,1,-73.94546509,40.77421188,-73.96673584,40.75320435,N,348
id1478945,1,2016-01-28 19:47,2016-01-28 20:01,1,-73.98035431,40.74560165,-73.9903183,40.72505188,N,854
id1327224,1,2016-03-20 16:16,2016-03-20 16:29,1,-74.00798035,40.73273849,-73.98162079,40.72754288,N,725
id0896863,1,2016-04-23 19:43,2016-04-23 19:52,1,-73.94657898,40.78073502,-73.95799255,40.77682114,N,524
id3650113,2,2016-01-04 16:37,2016-01-04 16:50,1,-73.97380829,40.76025391,-73.96712494,40.79274368,N,809
id3030238,1,2016-01-04 11:50,2016-01-04 11:57,1,-73.99581146,40.73286819,-73.99251556,40.74925995,N,435
id3241140,2,2016-01-10 18:19,2016-01-10 18:23,1,-74.00527954,40.72053146,-74.00652313,40.71409988,N,243
id2197673,1,2016-03-14 7:06,2016-03-14 7:09,1,-73.96934509,40.76078033,-73.97628021,40.75403595,N,211
id1500753,1,2016-04-19 22:27,2016-04-19 22:35,1,-73.9739151,40.73995209,-73.97888184,40.72402573,N,457
id0625156,1,2016-06-22 19:22,2016-06-22 19:30,1,-74.00279236,40.7495079,-73.99326324,40.76264954,N,461
id3909860,2,2016-05-14 16:24,2016-05-14 16:31,5,-73.99742126,40.75677872,-73.98464203,40.76412964,N,467
id2803744,2,2016-01-29 7:24,2016-01-29 7:42,2,-73.95021057,40.78430939,-73.98323059,40.75514984,N,1096
id2547953,2,2016-01-16 17:54,2016-01-16 18:06,1,-73.97401428,40.75640106,-73.99343872,40.76137543,N,690
id2282420,2,2016-02-19 0:38,2016-02-19 1:05,3,-73.98355103,40.67655945,-73.92887878,40.67053986,N,1609
id0166819,1,2016-03-11 20:30,2016-03-11 20:40,2,-73.99403381,40.75125885,-73.98959351,40.7677536,N,623
id2280539,1,2016-03-14 18:38,2016-03-14 18:41,1,-73.95389557,40.82190323,-73.95235443,40.819767,N,122
id3803363,2,2016-03-23 20:36,2016-03-23 20:45,1,-73.97531128,40.75125122,-73.98312378,40.7219696,N,552
id2298858,1,2016-04-08 14:50,2016-04-08 15:12,1,-73.95852661,40.77827454,-73.9601593,40.75825119,N,1295
id3825708,2,2016-06-16 20:27,2016-06-16 20:45,1,-73.99456787,40.75568771,-73.99396515,40.72557068,N,1083
id0854614,2,2016-03-22 8:34,2016-03-22 8:57,2,-73.99089813,40.74560165,-73.98235321,40.76670074,N,1380
id2111362,2,2016-06-03 19:39,2016-06-03 20:00,1,-73.94818115,40.78292847,-73.91036224,40.77576065,N,1250
id1854003,2,2016-04-04 7:09,2016-04-04 7:21,2,-73.99985504,40.74339676,-74.01329041,40.71669388,N,716
id3581763,2,2016-04-30 21:57,2016-04-30 22:07,2,-73.97049713,40.7528801,-73.9576416,40.73561859,N,577
id0072777,1,2016-04-26 10:51,2016-04-26 11:09,1,-73.98304749,40.73893738,-73.9764328,40.7640152,N,1076
id1990610,2,2016-03-22 10:42,2016-03-22 10:52,2,-73.97341919,40.7638588,-73.98491669,40.7465477,N,594
id1759356,2,2016-06-29 23:59,2016-06-30 0:02,3,-73.98587799,40.75714111,-73.97796631,40.75365829,N,177
id2269209,1,2016-01-28 22:47,2016-01-28 23:11,1,-73.9934082,40.73981857,-73.93540192,40.85731125,N,1415
id0423685,2,2016-04-03 19:17,2016-04-03 19:31,6,-74.00696564,40.70482635,-73.98861694,40.6629982,N,824
id3460979,2,2016-06-22 0:25,2016-06-22 0:29,1,-73.97757721,40.75759888,-73.9921875,40.75143051,N,243
id0707795,1,2016-05-22 17:51,2016-05-22 18:20,1,-74.00580597,40.74541855,-73.95593262,40.77800751,N,1722
id2736342,2,2016-02-09 22:58,2016-02-09 23:00,1,-73.98799133,40.75478363,-73.99080658,40.7509613,N,111
id3967914,2,2016-03-12 7:40,2016-03-12 8:17,2,-73.98152924,40.78096771,-73.77664948,40.64486313,N,2215
id0862224,2,2016-04-14 21:01,2016-04-14 21:17,1,-73.99427032,40.74097061,-73.98922729,40.76613998,N,958
id3682355,1,2016-01-28 0:00,2016-01-28 0:21,1,-73.97711945,40.78492737,-73.93943787,40.85017014,N,1303
id3476074,1,2016-03-30 23:53,2016-03-31 0:02,1,-73.97106934,40.7584343,-73.95394897,40.77463531,N,499
id1060299,1,2016-03-25 21:39,2016-03-25 21:59,1,-73.9931488,40.73493195,-73.98910522,40.77677155,N,1217
id0805555,2,2016-04-25 18:50,2016-04-25 19:00,4,-73.98384094,40.74645996,-74.00221252,40.73449326,N,614
id3230882,2,2016-03-13 13:54,2016-03-13 14:08,6,-73.97892761,40.75048828,-74.00498199,40.74650192,N,805
id0767371,2,2016-06-16 18:23,2016-06-16 18:37,2,-73.98454285,40.77959061,-73.95925903,40.77508926,N,816
id3081838,2,2016-05-18 1:13,2016-05-18 1:17,2,-73.9599762,40.81367111,-73.96450043,40.8074913,N,202
id2739261,1,2016-06-04 14:42,2016-06-04 14:48,2,-73.98117828,40.78100204,-73.97323608,40.79250336,N,349
id3223638,1,2016-04-15 19:50,2016-04-15 19:57,1,-73.94302368,40.7898674,-73.95378113,40.77519989,N,377
