passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,distance,velocity,severity_scale,year,quarter_of_year,month,week_day,hour,minute
2,-73.99221,40.75381,-73.949844,40.78445,1072,4.933203,16.566727,5,2016,2,6,6,19,53
1,-73.98856,40.75893,-73.98324,40.78167,594,2.567968,15.563442,5,2016,2,5,3,19,40
2,-73.958534,40.76483,-73.98115,40.774273,491,2.1745517,15.94376,5,2016,1,1,4,10,23
1,-73.98661,40.729374,-73.99062,40.75017,1480,2.3371866,5.6850486,5,2016,2,6,6,9,19
6,-74.004036,40.74198,-73.97762,40.765244,873,3.411818,14.069353,5,2016,2,5,7,1,22
1,-73.99,40.772137,-73.97369,40.753754,1348,2.4628482,6.577339,5,2016,2,6,5,9,26
1,-73.96582,40.76216,-73.94659,40.782368,355,2.769772,28.08783,1,2016,1,2,4,22,25
1,-73.966225,40.7677,-73.9865,40.737186,1141,3.798706,11.9854,5,2016,1,1,6,13,4
1,-73.985435,40.744164,-73.94925,40.77945,958,4.9682193,18.669718,5,2016,1,3,4,20,35
1,-74.00506,40.706764,-73.985565,40.744514,1198,4.5075984,13.545371,5,2016,1,3,4,15,30
1,-73.97839,40.78272,-73.9801,40.74582,979,4.1055684,15.097085,5,2016,1,1,6,20,55
1,-73.96124,40.771927,-73.97887,40.781673,518,1.8376032,12.7709875,5,2016,1,3,7,11,12
1,-73.97248,40.796635,-73.97798,40.763958,1183,3.6628835,11.14656,5,2016,1,2,7,19,12
1,-74.01258,40.70254,-73.99885,40.73064,909,3.3319542,13.195858,5,2016,2,6,3,19,34
1,-74.00465,40.72416,-74.01061,40.70902,544,1.7570369,11.62745,5,2016,1,2,2,15,14
1,-73.93011,40.754505,-73.90017,40.77766,820,3.603621,15.820775,5,2016,1,2,1,1,47
2,-73.99254,40.756557,-73.78976,40.643,2490,21.252417,30.726385,1,2016,2,4,4,10,20
1,-73.77676,40.645233,-73.997955,40.732967,2450,21.047668,30.927187,1,2016,1,2,4,19,34
5,-73.98963,40.75759,-74.01621,40.71634,839,5.1045423,21.902685,1,2016,1,3,3,22,51
1,-74.00353,40.74845,-73.99193,40.76555,856,2.1376898,8.990284,5,2016,2,6,6,13,41
1,-73.98328,40.744358,-73.9479,40.774715,768,4.5025625,21.105762,1,2016,2,5,2,21,57
1,-74.0074,40.743156,-73.98648,40.76689,616,3.1733968,18.545826,5,2016,2,5,6,16,36
1,-73.97914,40.76215,-73.99517,40.749763,1140,1.9286914,6.0906043,5,2016,1,1,3,11,26
1,-73.99465,40.750526,-73.97718,40.76389,621,2.0912666,12.123285,5,2016,2,5,1,11,40
1,-73.98478,40.69758,-73.974915,40.74173,1098,4.9792957,16.32556,5,2016,2,4,7,21,50
5,-73.97558,40.75799,-73.96461,40.77006,649,1.6293993,9.03827,5,2016,2,4,4,18,1
1,-73.97472,40.74654,-73.92527,40.73879,717,4.2539062,21.358524,1,2016,2,6,4,19,21
1,-73.95425,40.80567,-73.77666,40.64489,1813,23.314907,46.29546,1,2016,2,5,2,4,29
1,-73.978935,40.76523,-73.97047,40.751816,710,1.6531924,8.382384,5,2016,1,2,4,19,37
1,-74.00553,40.706425,-73.97618,40.760544,989,6.5060983,23.68246,1,2016,1,1,1,10,41
1,-73.99073,40.750813,-73.99675,40.726837,616,2.7137513,15.859586,5,2016,2,5,5,7,13
1,-73.96446,40.761395,-73.98516,40.753273,624,1.9634086,11.327357,5,2016,2,5,4,7,0
1,-74.0007,40.731636,-73.96032,40.761925,763,4.787046,22.586325,1,2016,1,1,7,3,35
1,-73.98251,40.7482,-74.00552,40.7389,797,2.197105,9.924188,5,2016,1,3,7,18,15
1,-73.98534,40.759525,-74.00275,40.749756,719,1.8250146,9.137764,5,2016,2,6,7,1,47
1,-73.95737,40.76988,-73.94242,40.789764,440,2.544248,20.816576,5,2016,2,5,3,2,11
1,-73.95447,40.78377,-73.97371,40.7923,943,1.8771474,7.1662045,5,2016,2,5,3,15,57
3,-73.9769,40.759056,-73.98664,40.746693,341,1.6010731,16.902824,5,2016,1,3,6,21,50
6,-73.99221,40.694794,-73.99236,40.749275,1565,6.0580807,13.935521,5,2016,2,6,4,7,7
1,-73.992546,40.71522,-73.95617,40.681324,884,4.8591714,19.78848,5,2016,2,5,7,0,58
1,-73.98002,40.760788,-73.85508,40.7044,1425,12.253103,30.955208,1,2016,1,3,7,4,32
1,-73.97882,40.72421,-74.01697,40.70771,559,3.701637,23.838808,1,2016,1,2,1,1,36
1,-73.95272,40.806545,-73.935555,40.821224,503,2.1797123,15.600327,5,2016,2,4,1,2,50
1,-73.87618,40.76823,-73.94485,40.82358,982,8.443409,30.953434,1,2016,1,3,1,4,12
1,-73.966095,40.789852,-73.95775,40.76861,886,2.4645562,10.013998,5,2016,2,5,3,9,39
1,-73.97538,40.76161,-73.96573,40.80386,723,4.7679167,23.740664,1,2016,1,2,2,0,14
1,-73.95326,40.782703,-73.964584,40.770134,444,1.691844,13.717654,5,2016,1,2,2,17,49
1,-74.00832,40.71658,-73.95296,40.776764,1832,8.15721,16.029453,5,2016,1,3,3,20,50
1,-73.973625,40.794758,-73.993935,40.743954,1657,5.902391,12.823541,5,2016,2,5,5,7,29
1,-73.96404,40.76375,-74.01633,40.70801,1027,7.603715,26.653723,1,2016,1,2,5,22,36
1,-73.98543,40.75838,-73.98909,40.74308,272,1.7291061,22.885227,1,2016,2,5,6,3,1
1,-73.96994,40.68858,-73.96584,40.7145,1451,2.9028873,7.2022014,5,2016,1,2,3,14,0
1,-73.96576,40.754356,-73.856476,40.737488,1134,9.395451,29.826828,1,2016,1,1,1,22,39
1,-74.008446,40.72958,-73.980415,40.75133,1826,3.380347,6.66443,5,2016,1,2,5,10,48
2,-73.99612,40.738216,-73.95637,40.764545,729,4.4477234,21.964066,1,2016,2,6,6,6,4
1,-73.86275,40.76895,-73.982925,40.750374,2788,10.330667,13.339455,5,2016,1,2,2,8,2
2,-73.874535,40.7741,-74.00404,40.74808,2244,11.284882,18.104088,5,2016,1,1,3,19,46
1,-74.01036,40.71868,-73.98967,40.702362,565,2.5168085,16.036303,5,2016,1,2,6,7,2
1,-73.98296,40.76764,-73.95752,40.729843,1126,4.71773,15.083329,5,2016,1,3,6,0,10
1,-73.96019,40.77635,-73.977005,40.7469,789,3.5677564,16.278736,5,2016,1,3,7,12,24
1,-73.983215,40.762856,-74.00678,40.715237,720,5.6550198,28.275099,1,2016,1,2,4,4,32
1,-73.97354,40.7545,-73.98744,40.738976,424,2.0860777,17.71198,5,2016,2,4,3,20,33
1,-73.9653,40.771435,-74.00796,40.705784,1259,8.136734,23.266277,1,2016,2,5,5,6,52
1,-73.989395,40.73347,-73.98664,40.75221,535,2.0964277,14.106803,5,2016,1,2,2,19,17
2,-73.95682,40.745735,-73.99033,40.730305,1018,3.304208,11.684822,5,2016,2,5,4,21,22
3,-74.00866,40.718933,-74.003006,40.7496,542,3.443052,22.86898,1,2016,1,2,5,8,21
1,-73.9713,40.75643,-73.96363,40.77176,393,1.8225696,16.695293,5,2016,2,6,3,22,41
1,-73.9679,40.759323,-73.94771,40.775097,341,2.4431303,25.792578,1,2016,1,3,2,21,32
1,-73.99177,40.726215,-74.00536,40.744995,894,2.3817673,9.591009,5,2016,2,5,2,16,37
5,-74.00832,40.71411,-73.99391,40.72747,665,1.9187862,10.387414,5,2016,1,2,4,14,47
4,-74.00002,40.743134,-73.98954,40.76136,916,2.210714,8.688396,5,2016,2,4,7,19,16
3,-73.975296,40.75161,-73.98994,40.767048,1218,2.1136343,6.2471952,5,2016,2,5,7,11,45
1,-73.97075,40.75839,-73.96058,40.77142,359,1.6831938,16.878824,5,2016,1,1,6,20,55
1,-73.95838,40.772713,-73.953445,40.788147,463,1.7658218,13.729932,5,2016,2,4,2,11,26
1,-73.99122,40.75004,-73.98766,40.724213,772,2.8872454,13.463839,5,2016,2,4,4,22,33
1,-73.97888,40.75605,-73.98794,40.74341,443,1.5993747,12.997175,5,2016,1,3,7,22,53
1,-74.006004,40.706646,-73.97716,40.752277,1517,5.6261625,13.351474,5,2016,2,6,4,15,33
1,-73.99261,40.75861,-74.00371,40.74286,572,1.9854115,12.495597,5,2016,1,3,3,13,58
1,-73.99134,40.76509,-73.96461,40.77296,788,2.4153957,11.034802,5,2016,2,5,1,18,15
1,-73.992546,40.749294,-73.981995,40.766445,454,2.1040013,16.68371,5,2016,2,6,1,10,16
6,-73.97346,40.75787,-73.96791,40.78707,511,3.2804801,23.111015,1,2016,2,5,1,21,0
1,-73.979294,40.752815,-73.98066,40.788254,770,3.9422634,18.43136,5,2016,1,1,5,0,8
1,-73.97765,40.74595,-73.978836,40.76189,529,1.7754238,12.082279,5,2016,2,4,7,2,56
2,-74.00536,40.741085,-73.953316,40.776756,1413,5.9118776,15.062109,5,2016,2,6,1,0,49
6,-73.97698,40.74334,-73.988434,40.720192,908,2.7488205,10.898407,5,2016,2,5,4,22,21
1,-74.00684,40.73033,-73.99446,40.718197,934,1.7057108,6.574474,5,2016,2,5,5,19,20
1,-73.95419,40.764065,-73.97137,40.79456,1289,3.6863143,10.29537,5,2016,1,3,4,11,8
1,-74.00582,40.74024,-73.81112,40.742146,1827,16.40474,32.324608,1,2016,1,3,1,3,21
3,-73.99245,40.73028,-73.95184,40.72325,1272,3.5097106,9.933143,5,2016,2,5,7,15,50
1,-73.99043,40.75601,-73.97172,40.79887,631,5.0197935,28.639076,1,2016,1,3,7,1,33
1,-73.9755,40.75034,-73.98176,40.73667,279,1.6086113,20.756275,5,2016,2,6,2,20,19
1,-73.959564,40.77773,-74.00054,40.74231,2002,5.2367053,9.416653,5,2016,2,4,3,9,29
1,-73.95258,40.772568,-73.96693,40.759773,711,1.8663219,9.449731,5,2016,1,3,2,9,1
4,-73.78247,40.6448,-73.91759,40.65713,1416,11.480996,29.188972,1,2016,2,6,1,2,16
3,-73.97473,40.75162,-74.01132,40.70242,905,6.280051,24.981419,1,2016,2,4,5,8,17
1,-73.9933,40.727917,-73.981445,40.74535,407,2.1807237,19.288956,5,2016,2,6,7,1,32
1,-73.98008,40.77566,-73.95016,40.784077,1629,2.6876135,5.9394774,5,2016,2,5,3,14,50
1,-73.97827,40.77722,-73.95222,40.78145,784,2.2435634,10.302077,5,2016,2,4,5,22,38
2,-73.98581,40.722755,-73.787674,40.64751,3231,18.684673,20.818577,5,2016,2,5,3,15,19
1,-73.98294,40.74469,-73.93041,40.77001,1572,5.244332,12.00992,5,2016,2,6,4,21,39
1,-73.97125,40.748116,-73.98876,40.73399,794,2.154815,9.769942,5,2016,2,6,6,11,13
2,-74.00946,40.708965,-73.99477,40.74382,849,4.068684,17.25237,5,2016,2,5,1,0,23
1,-73.95995,40.76229,-73.97452,40.73663,470,3.1060078,23.790699,1,2016,2,5,4,14,36
3,-73.989,40.748177,-73.969696,40.7912,1250,5.0524673,14.5511055,5,2016,1,3,1,3,27
1,-73.96445,40.772987,-73.97966,40.783848,509,1.7604575,12.451173,5,2016,1,1,6,16,24
1,-73.93288,40.79552,-73.88433,40.850494,4606,7.3520336,5.74627,5,2016,2,6,6,18,14
1,-73.95534,40.78303,-73.9603,40.75792,1218,2.8233995,8.345023,5,2016,2,4,4,11,54
2,-73.971344,40.757412,-73.98188,40.743294,512,1.8033907,12.680091,5,2016,2,5,6,23,17
3,-74.00272,40.74987,-74.00762,40.70563,833,4.9364424,21.333965,1,2016,1,1,7,4,23
5,-73.98431,40.74001,-73.99917,40.75454,743,2.043995,9.903609,5,2016,1,2,2,17,48
1,-73.974815,40.75487,-74.00234,40.738594,834,2.941641,12.697731,5,2016,2,6,3,16,5
6,-73.955536,40.77991,-73.98836,40.746616,515,4.620325,32.297417,1,2016,1,2,7,1,34
1,-73.874435,40.773983,-74.00527,40.748127,2279,11.388376,17.989536,5,2016,1,3,5,19,3
3,-73.978615,40.777824,-73.9813,40.727417,1411,5.609611,14.312261,5,2016,2,5,2,22,0
2,-73.97841,40.7522,-73.95725,40.770058,851,2.6678576,11.285884,5,2016,1,1,3,22,49
1,-73.98244,40.742817,-73.98822,40.7241,615,2.1377025,12.51338,5,2016,1,3,6,16,55
1,-73.97505,40.792904,-74.00997,40.721413,1399,8.476131,21.811346,1,2016,2,5,6,11,30
1,-73.97494,40.75745,-73.99182,40.74667,615,1.8599999,10.887804,5,2016,2,5,3,1,8
5,-73.986755,40.734173,-73.872604,40.77444,1616,10.606606,23.628576,1,2016,2,6,3,12,2
1,-73.96313,40.769176,-73.97265,40.74651,1012,2.64496,9.408948,5,2016,1,3,4,18,3
1,-73.982925,40.755795,-73.96174,40.77962,1126,3.194189,10.212327,5,2016,2,4,6,14,23
1,-73.9708,40.76438,-73.9675,40.787804,1029,2.6192477,9.163548,5,2016,2,5,3,15,58
3,-74.00285,40.760418,-74.00975,40.706272,1615,6.0487204,13.483215,5,2016,2,6,3,10,30
1,-73.98832,40.74999,-73.96737,40.75601,847,1.8873963,8.021992,5,2016,1,3,6,21,45
2,-73.97644,40.78826,-73.98247,40.75148,1198,4.1212697,12.38445,5,2016,1,3,3,13,31
1,-74.007286,40.741013,-74.016396,40.704704,562,4.1096344,26.32506,1,2016,2,4,7,13,55
1,-73.98003,40.760788,-73.98561,40.775406,585,1.6921128,10.413002,5,2016,2,5,6,13,49
1,-73.96293,40.76244,-74.00352,40.72696,890,5.220808,21.117876,1,2016,1,2,1,22,40
1,-73.99132,40.76093,-73.998665,40.73229,747,3.2442918,15.635141,5,2016,2,5,3,22,37
6,-74.00819,40.714626,-74.00134,40.73381,425,2.2097583,18.717953,5,2016,1,1,2,13,43
1,-73.99653,40.74791,-73.99381,40.762768,438,1.6679257,13.708979,5,2016,2,6,5,21,38
2,-74.01591,40.711517,-73.99473,40.750557,905,4.6935167,18.670343,5,2016,1,2,5,16,10
1,-73.97936,40.75609,-73.99426,40.73018,740,3.142591,15.2882805,5,2016,1,2,3,17,56
5,-73.97748,40.76446,-74.00617,40.7493,606,2.9468932,17.506296,5,2016,1,2,2,20,45
1,-73.96867,40.799294,-73.94215,40.78677,844,2.6317697,11.225557,5,2016,2,4,7,12,36
1,-73.962746,40.772446,-73.92695,40.699123,2450,8.693064,12.773481,5,2016,2,4,5,19,30
2,-73.97986,40.764786,-73.98701,40.73364,1124,3.5153527,11.259137,5,2016,2,6,4,22,14
1,-73.86525,40.770138,-73.9679,40.68874,1002,12.519695,44.98094,1,2016,1,3,1,8,58
1,-73.99727,40.721878,-73.98868,40.686813,1315,3.965694,10.856652,5,2016,2,4,5,16,55
2,-74.01284,40.716923,-74.00651,40.751328,430,3.8626616,32.338562,1,2016,1,1,4,9,18
1,-73.99032,40.71445,-74.00742,40.70516,481,1.7737981,13.275827,5,2016,2,5,3,14,57
5,-73.96909,40.79077,-73.98901,40.74552,1187,5.303858,16.085836,5,2016,2,5,1,17,48
1,-73.99422,40.7512,-73.96333,40.77204,1460,3.4836085,8.58972,5,2016,2,5,4,18,21
1,-73.968544,40.78662,-73.99102,40.7334,1861,6.213487,12.019642,5,2016,1,2,6,8,9
1,-73.97371,40.779556,-73.98159,40.76637,676,1.6095631,8.571638,5,2016,1,2,4,10,53
1,-73.922844,40.7712,-73.9727,40.76071,1052,4.3578105,14.91266,5,2016,1,3,7,17,2
1,-73.98862,40.73716,-73.99636,40.71926,489,2.094472,15.419425,5,2016,1,2,4,17,51
1,-73.78327,40.64861,-74.004166,40.720985,1904,20.290062,38.363564,1,2016,1,2,4,21,42
1,-73.98692,40.756363,-73.99547,40.74311,379,1.6399903,15.5777445,5,2016,1,2,6,9,41
1,-73.95766,40.77679,-73.98471,40.73979,807,4.7029657,20.979773,5,2016,1,3,1,11,44
1,-73.9914,40.750027,-73.94875,40.65415,2286,11.251077,17.718231,5,2016,2,6,3,12,58
1,-73.991646,40.74466,-73.98165,40.76485,963,2.3978007,8.963741,5,2016,1,1,5,11,38
3,-73.99273,40.75832,-73.9766,40.74835,1154,1.753597,5.4704933,5,2016,2,6,4,13,23
1,-73.97548,40.74108,-73.98621,40.76154,1005,2.4479752,8.768867,5,2016,1,3,7,14,50
1,-73.97384,40.764267,-74.01432,40.703754,1816,7.5438285,14.954726,5,2016,1,2,4,9,55
2,-73.98301,40.781933,-73.95112,40.786064,811,2.7240436,12.091932,5,2016,2,5,7,11,39
1,-73.96111,40.76938,-73.96762,40.804573,1041,3.9516068,13.665499,5,2016,1,3,2,15,59
1,-74.00178,40.74658,-74.004715,40.729572,651,1.9070972,10.54616,5,2016,1,1,5,19,17
5,-73.86638,40.770023,-73.98961,40.75743,2743,10.472455,13.744381,5,2016,2,6,5,13,4
1,-73.99105,40.734787,-73.99051,40.75067,881,1.766854,7.219835,5,2016,1,2,5,16,10
1,-73.99484,40.750126,-73.91921,40.76805,2435,6.6745763,9.867957,5,2016,2,6,7,19,31
2,-73.78927,40.64692,-73.9571,40.74565,1404,17.90877,45.91992,1,2016,2,6,4,23,11
5,-73.844,40.72196,-73.86715,40.73281,625,2.2936819,13.211608,5,2016,2,4,7,2,5
1,-73.9871,40.72041,-73.98204,40.76986,1588,5.5150676,12.502672,5,2016,1,3,7,0,59
1,-73.998505,40.726364,-73.99809,40.740543,446,1.5770406,12.729475,5,2016,1,2,6,17,0
1,-73.98484,40.736244,-73.98582,40.753315,953,1.899965,7.1772027,5,2016,2,4,4,8,25
5,-74.00763,40.74084,-73.98584,40.75066,569,2.13578,13.512844,5,2016,2,5,7,4,24
2,-73.99274,40.73568,-73.99044,40.75604,606,2.272073,13.497463,5,2016,1,2,5,7,47
1,-73.980934,40.744614,-74.00374,40.70784,649,4.5180826,25.061783,1,2016,1,3,7,21,21
1,-73.97394,40.757404,-73.9565,40.768044,479,1.8860465,14.17488,5,2016,1,3,3,19,33
1,-73.863396,40.769695,-73.984276,40.758167,2752,10.260875,13.422656,5,2016,1,1,1,13,58
2,-73.96802,40.802673,-73.96198,40.779938,852,2.578626,10.895602,5,2016,2,6,5,10,41
1,-73.98099,40.782276,-73.91652,40.69992,2467,10.647059,15.536852,5,2016,1,2,1,17,19
1,-73.99556,40.718643,-74.00678,40.7513,1106,3.752458,12.214149,5,2016,1,2,4,8,50
1,-73.98608,40.72788,-73.97103,40.74819,426,2.5901086,21.888243,1,2016,2,6,3,0,7
1,-74.006744,40.740467,-73.98169,40.763577,875,3.3252537,13.681044,5,2016,1,3,7,21,54
5,-73.9953,40.74466,-74.0073,40.71036,671,3.9455578,21.168417,1,2016,1,2,1,22,9
1,-73.987274,40.768543,-73.99132,40.75023,980,2.064746,7.5847807,5,2016,1,2,3,11,23
5,-73.98515,40.736057,-73.95863,40.764088,898,3.8347397,15.373121,5,2016,1,1,7,15,20
6,-73.98568,40.75395,-73.87045,40.77365,1515,9.948616,23.640276,1,2016,1,2,2,8,9
1,-73.959076,40.767014,-73.969864,40.754986,770,1.6168659,7.559373,5,2016,2,4,1,13,35
2,-73.99865,40.76116,-74.00299,40.73998,796,2.3836606,10.780375,5,2016,1,3,7,18,58
1,-73.97612,40.79139,-73.98673,40.77701,363,1.8314607,18.163246,5,2016,1,2,4,9,59
1,-73.98504,40.73248,-73.99339,40.68226,1051,5.628488,19.279312,5,2016,1,3,3,22,31
1,-73.78217,40.64472,-73.98032,40.7466,1920,20.184418,37.845783,1,2016,1,2,4,17,9
1,-73.99748,40.757053,-73.98862,40.768826,268,1.5069759,20.24296,5,2016,2,5,4,6,43
1,-74.01594,40.71153,-73.982605,40.76673,1727,6.7501593,14.070974,5,2016,2,6,7,13,47
1,-73.97402,40.75301,-73.9911,40.76526,720,1.9807336,9.903668,5,2016,1,1,3,20,47
1,-73.969666,40.749966,-73.955475,40.77038,707,2.5652134,13.061907,5,2016,2,4,5,10,43
1,-73.96635,40.764637,-73.953804,40.78334,593,2.332553,14.160523,5,2016,1,2,3,9,1
1,-74.01463,40.714104,-73.98436,40.738483,834,3.7224882,16.068295,5,2016,1,1,3,20,9
2,-73.96628,40.764835,-73.95021,40.78063,283,2.2168672,28.200432,1,2016,1,3,1,23,16
1,-74.01442,40.71697,-73.99594,40.738804,683,2.884372,15.203132,5,2016,1,2,2,8,22
1,-73.96148,40.76481,-74.00674,40.7055,870,7.6177497,31.521723,1,2016,1,1,6,13,1
1,-73.98822,40.71999,-73.954834,40.692814,515,4.1293097,28.865078,1,2016,1,2,7,6,43
1,-73.98545,40.75896,-73.95487,40.76401,1214,2.6359396,7.8166246,5,2016,2,4,2,10,41
1,-73.9679,40.75935,-73.95281,40.772675,398,1.9520483,17.65672,5,2016,1,2,3,14,52
1,-73.993256,40.727825,-73.91535,40.692543,1527,7.649066,18.033161,5,2016,1,3,3,22,42
1,-74.00818,40.747517,-73.988304,40.728043,1091,2.7373216,9.032409,5,2016,2,6,4,22,51
1,-73.99461,40.75023,-74.004166,40.734074,452,1.9683943,15.677477,5,2016,1,2,1,19,57
1,-74.004196,40.747643,-73.99952,40.761658,314,1.6074373,18.429216,5,2016,2,6,6,19,36
2,-74.00625,40.73436,-74.00831,40.7075,711,2.991657,15.147631,5,2016,1,1,1,20,11
1,-73.99359,40.721584,-74.01463,40.7096,777,2.2183988,10.2782955,5,2016,1,2,7,16,9
1,-73.96223,40.77211,-73.950584,40.785797,346,1.8103299,18.835802,5,2016,2,5,2,10,22
1,-73.98213,40.76317,-73.98685,40.747948,728,1.7384295,8.59663,5,2016,2,6,4,20,51
1,-73.97298,40.7592,-73.99188,40.74436,710,2.2931967,11.627476,5,2016,1,1,2,20,25
1,-73.872986,40.773956,-73.99263,40.756714,2796,10.25697,13.2064,5,2016,1,2,5,11,23
1,-73.96676,40.757793,-73.958206,40.715416,1144,4.766938,15.0008545,5,2016,2,5,5,20,50
1,-73.99572,40.73276,-73.9187,40.871384,1447,16.721859,41.602413,1,2016,2,5,4,6,25
1,-73.97962,40.743797,-73.95054,40.775387,1433,4.282356,10.758186,5,2016,2,4,6,15,8
1,-73.78295,40.644306,-73.98007,40.744072,1557,19.981258,46.19944,1,2016,2,5,1,0,3
1,-73.99169,40.74412,-73.97797,40.77801,802,3.941691,17.693377,5,2016,1,2,1,22,34
1,-73.97637,40.7594,-74.006584,40.749275,1791,2.7827299,5.5934267,5,2016,2,5,3,15,39
1,-73.97785,40.763546,-73.9572,40.783333,692,2.804533,14.590056,5,2016,2,6,3,17,56
2,-73.98099,40.7377,-73.99575,40.71419,767,2.8951023,13.588485,5,2016,1,3,3,8,37
1,-73.98387,40.746693,-73.99271,40.758926,741,1.5505862,7.533212,5,2016,2,5,3,12,50
2,-73.996994,40.688976,-73.97251,40.753784,1563,7.4958572,17.26493,5,2016,1,3,3,7,15
1,-73.9686,40.786472,-73.99505,40.74797,1114,4.826058,15.595879,5,2016,1,2,5,19,0
1,-73.96266,40.774124,-73.9731,40.755653,437,2.2340422,18.404009,5,2016,1,1,7,23,3
1,-73.994156,40.751106,-73.974945,40.754395,630,1.6589963,9.4799795,5,2016,1,2,6,6,48
5,-73.97213,40.76532,-73.98839,40.7554,418,1.7582309,15.142658,5,2016,1,2,2,22,38
1,-73.95753,40.77447,-73.98307,40.78105,814,2.2718508,10.047498,5,2016,1,3,4,18,9
5,-73.97726,40.74309,-73.99638,40.71576,1122,3.4401147,11.037802,5,2016,1,2,6,11,20
1,-73.97029,40.75972,-73.95934,40.773212,227,1.7609763,27.927378,1,2016,1,2,3,6,27
4,-73.99657,40.737694,-73.905685,40.87756,1935,17.33156,32.244762,1,2016,2,4,7,19,37
1,-73.97488,40.7423,-73.99375,40.7364,609,1.7201514,10.168383,5,2016,2,5,3,20,31
1,-73.97867,40.767567,-73.99701,40.724873,1646,4.9924736,10.91914,5,2016,2,4,6,12,20
1,-73.98704,40.72593,-73.99463,40.712315,614,1.643512,9.636227,5,2016,1,3,6,0,45
2,-73.994225,40.740932,-73.998566,40.72507,489,1.8012497,13.260735,5,2016,2,5,6,20,29
1,-73.996124,40.75411,-74.01552,40.70865,1066,5.312475,17.940817,5,2016,2,5,6,8,40
1,-73.97487,40.74627,-73.99105,40.739166,716,1.5755386,7.921703,5,2016,2,4,6,11,2
1,-74.012764,40.702915,-73.97124,40.75679,2654,6.9377046,9.410602,5,2016,2,6,5,16,48
2,-73.96814,40.75726,-73.98117,40.773327,828,2.0967631,9.116362,5,2016,2,5,7,11,28
1,-73.98155,40.7328,-73.9623,40.76792,1180,4.2286124,12.900851,5,2016,1,3,3,16,57
1,-73.9951,40.7399,-73.98905,40.75828,491,2.1066768,15.446103,5,2016,2,5,6,23,53
1,-73.99236,40.721176,-73.981,40.76367,1179,4.821256,14.721393,5,2016,2,5,1,19,49
4,-73.97017,40.76145,-73.98453,40.73971,582,2.7030754,16.720055,5,2016,2,6,7,13,22
1,-73.98917,40.75807,-73.98294,40.776833,784,2.1509676,9.876892,5,2016,2,5,6,15,3
1,-73.98352,40.75641,-73.95649,40.774864,882,3.0649173,12.509867,5,2016,1,2,2,20,24
1,-74.00421,40.74769,-73.98238,40.76832,1569,2.9397595,6.7451463,5,2016,2,4,6,16,23
1,-73.9751,40.75548,-73.96473,40.76969,431,1.8052996,15.079069,5,2016,2,6,5,15,35
1,-73.92354,40.764225,-73.95663,40.775417,667,3.0517676,16.47131,5,2016,2,4,5,1,39
1,-73.97051,40.752464,-73.97579,40.78671,880,3.833687,15.683266,5,2016,2,4,7,21,39
1,-74.01452,40.70461,-73.89808,40.676495,2737,10.303071,13.55172,5,2016,2,4,5,22,35
1,-73.99034,40.76665,-73.95539,40.776962,1000,3.1585932,11.370935,5,2016,1,3,7,13,37
1,-73.9903,40.71454,-73.96601,40.6467,1642,7.816295,17.136822,5,2016,2,4,5,21,55
2,-73.987,40.73887,-73.97489,40.76177,1336,2.7429934,7.3912992,5,2016,2,4,4,16,22
1,-73.987144,40.739326,-73.979,40.753323,280,1.7009517,21.869379,1,2016,1,3,1,21,8
2,-73.958786,40.775036,-73.977295,40.751724,715,3.024748,15.229501,5,2016,1,2,6,20,45
1,-73.95924,40.77695,-73.977295,40.753723,716,2.9969926,15.068678,5,2016,1,2,4,20,34
1,-73.98655,40.719543,-73.99131,40.749043,1499,3.304581,7.936285,5,2016,1,3,7,21,42
1,-74.00685,40.730236,-73.98411,40.72924,809,1.9196086,8.54214,5,2016,2,5,3,10,41
1,-73.997345,40.741615,-74.00147,40.756535,301,1.694993,20.272343,5,2016,2,6,1,9,25
1,-73.953995,40.766197,-73.91311,40.84824,1481,9.750169,23.700613,1,2016,2,6,1,18,7
4,-73.96954,40.76338,-73.95359,40.78797,979,3.0467799,11.203685,5,2016,1,2,2,7,58
1,-74.00395,40.73823,-73.98782,40.759632,554,2.7401683,17.806149,5,2016,2,6,4,23,38
2,-73.96371,40.76837,-73.99642,40.72206,1550,5.8406153,13.5653,5,2016,1,1,5,19,5
2,-73.78316,40.646633,-73.74924,40.736572,1096,10.4016485,34.166,1,2016,2,5,1,0,1
1,-74.00093,40.73185,-73.95202,40.78194,1407,6.9279037,17.725979,5,2016,1,1,6,20,24
1,-73.95041,40.77553,-73.961876,40.76381,414,1.6222175,14.106239,5,2016,1,3,2,9,57
2,-73.948715,40.773857,-73.99669,40.762615,2249,4.2290344,6.7694635,5,2016,1,3,6,23,12
1,-73.97892,40.776913,-73.97909,40.747658,755,3.2530286,15.51113,5,2016,1,3,2,20,42
4,-73.96707,40.80369,-73.98892,40.756863,1502,5.522635,13.236675,5,2016,2,6,7,13,17
2,-73.99303,40.74102,-73.988716,40.724007,623,1.9263712,11.131519,5,2016,1,2,1,2,6
2,-73.96932,40.7666,-73.96687,40.80026,630,3.7481718,21.418125,1,2016,1,2,3,17,0
2,-73.99866,40.723343,-73.97907,40.75532,1714,3.9200401,8.233457,5,2016,1,3,3,11,39
1,-73.957085,40.774128,-73.97139,40.76429,616,1.6272578,9.509949,5,2016,2,5,4,17,54
